,0
0,0.76
1,0.88
2,1.0
3,0.96
4,0.92
5,0.8
6,0.96
7,0.96
8,0.92
9,0.84
10,0.92
11,0.92
12,0.92
13,0.96
14,0.96
15,0.96
16,0.92
17,1.0
18,0.96
19,0.92
20,1.0
21,0.92
22,0.92
23,0.96
24,0.96
25,0.96
26,0.88
27,0.96
28,1.0
29,0.96
30,0.92
31,0.96
32,0.96
33,1.0
34,0.96
35,0.96
36,0.84
37,0.96
38,0.96
39,0.96
40,0.96
41,1.0
42,1.0
43,1.0
44,0.96
45,1.0
46,0.92
47,1.0
48,0.92
49,0.88
50,0.92
51,0.96
52,0.96
53,0.96
54,0.96
55,0.88
56,0.96
57,0.96
58,1.0
59,0.96
60,0.88
61,0.96
62,0.92
63,0.92
64,0.96
65,0.92
66,0.96
67,0.96
68,1.0
69,1.0
70,0.96
71,0.96
72,0.96
73,1.0
74,0.92
75,0.96
76,0.88
77,0.96
78,0.96
79,1.0
80,1.0
81,0.92
82,1.0
83,0.96
84,0.88
85,0.96
86,0.96
87,0.96
88,1.0
89,1.0
90,0.96
91,0.96
92,0.92
93,1.0
94,0.96
95,1.0
96,0.92
97,0.92
98,0.96
99,0.96
100,0.84
