,0
0,0.8
1,0.96
2,0.92
3,0.92
4,0.92
5,1.0
6,0.96
7,0.92
8,1.0
9,0.92
10,0.96
11,1.0
12,0.92
13,0.8
14,1.0
15,0.88
16,0.88
17,1.0
18,0.92
19,0.92
20,1.0
21,1.0
22,0.92
23,0.92
24,0.96
25,0.92
26,1.0
27,0.96
28,0.92
29,0.96
30,0.88
31,0.92
32,1.0
33,0.96
34,0.96
35,0.96
36,1.0
37,0.96
38,0.88
39,1.0
40,0.96
41,0.96
42,0.96
43,0.96
44,0.92
45,0.8
46,0.92
47,0.92
48,1.0
49,0.96
50,1.0
51,0.96
52,0.96
53,0.92
54,0.88
55,0.96
56,0.92
57,0.92
58,1.0
59,1.0
60,0.96
61,1.0
62,0.92
63,0.96
64,0.96
65,0.84
66,0.96
67,1.0
68,0.96
69,1.0
70,0.92
71,0.96
72,0.92
73,0.96
74,0.84
75,0.92
76,0.96
77,1.0
78,0.96
79,0.96
80,0.96
81,1.0
82,0.96
83,1.0
84,0.96
85,0.92
86,0.92
87,0.92
88,0.92
89,0.92
90,1.0
91,0.92
92,0.88
93,0.96
94,0.88
95,0.96
96,1.0
97,1.0
98,0.96
99,0.96
100,0.96
