,0
0,0.6
1,0.92
2,0.92
3,1.0
4,0.96
5,0.96
6,1.0
7,1.0
8,0.88
9,0.8
10,0.96
11,0.88
12,0.88
13,0.92
14,0.96
15,0.96
16,1.0
17,0.96
18,0.96
19,1.0
20,0.96
21,0.96
22,0.92
23,0.92
24,0.96
25,0.88
26,0.96
27,0.92
28,1.0
29,0.92
30,1.0
31,0.88
32,0.96
33,0.88
34,0.92
35,0.88
36,0.92
37,0.92
38,1.0
39,1.0
40,0.8
41,0.88
42,0.96
43,1.0
44,0.96
45,0.84
46,0.92
47,0.96
48,0.96
49,1.0
50,1.0
51,0.96
52,0.96
53,0.96
54,0.92
55,1.0
56,1.0
57,1.0
58,0.92
59,0.96
60,0.92
61,0.92
62,0.96
63,1.0
64,0.84
65,0.92
66,0.88
67,0.92
68,0.92
69,1.0
70,0.96
71,1.0
72,1.0
73,0.88
74,0.92
75,0.96
76,0.96
77,1.0
78,0.88
79,1.0
80,0.84
81,1.0
82,0.96
83,0.96
84,0.96
85,0.92
86,0.84
87,0.84
88,0.96
89,1.0
90,0.96
91,1.0
92,0.96
93,0.96
94,0.96
95,0.96
96,1.0
97,1.0
98,1.0
99,0.96
100,0.88
