,0
0,0.56
1,0.8
2,0.68
3,0.8
4,0.84
5,0.88
6,0.88
7,0.92
8,0.84
9,0.92
10,0.88
11,0.92
12,1.0
13,0.88
14,0.76
15,0.92
16,0.92
17,0.88
18,1.0
19,0.92
20,0.84
21,0.88
22,0.84
23,0.84
24,0.88
25,0.96
26,0.92
27,0.84
28,0.88
29,0.96
30,0.92
31,0.88
32,0.96
33,0.88
34,0.84
35,0.96
36,0.92
37,0.92
38,0.96
39,0.96
40,0.8
41,0.8
42,0.84
43,0.96
44,0.96
45,0.92
46,0.88
47,0.92
48,1.0
49,1.0
50,0.92
51,0.96
52,0.88
53,0.84
54,0.96
55,0.92
56,0.88
57,0.8
58,0.92
59,1.0
60,0.96
61,0.84
62,0.88
63,0.76
64,0.84
65,0.8
66,1.0
67,0.96
68,1.0
69,0.8
70,0.88
71,0.84
72,0.92
73,0.84
74,0.96
75,0.88
76,0.96
77,0.76
78,1.0
79,0.96
80,1.0
81,0.92
82,0.88
83,0.76
84,0.92
85,0.96
86,0.92
87,0.96
88,0.8
89,0.96
90,0.92
91,0.92
92,0.96
93,1.0
94,0.92
95,0.92
96,0.96
97,0.92
98,0.96
99,0.88
100,0.84
