,0
0,0.56
1,0.64
2,0.84
3,0.76
4,0.96
5,0.72
6,0.84
7,0.8
8,0.92
9,0.84
10,0.76
11,0.88
12,0.92
13,0.92
14,0.84
15,0.84
16,0.84
17,0.88
18,0.96
19,0.92
20,0.84
21,0.84
22,0.88
23,0.96
24,0.96
25,0.88
26,0.96
27,0.84
28,0.84
29,0.92
30,0.96
31,0.92
32,0.8
33,0.88
34,0.84
35,0.88
36,0.84
37,0.92
38,0.88
39,0.84
40,0.76
41,0.92
42,0.92
43,1.0
44,0.84
45,0.76
46,0.96
47,0.88
48,0.88
49,0.92
50,0.92
51,0.92
52,0.92
53,0.88
54,0.96
55,0.88
56,0.88
57,0.96
58,0.92
59,0.96
60,1.0
61,0.92
62,0.96
63,0.88
64,0.96
65,0.92
66,0.92
67,0.84
68,0.96
69,0.88
70,0.96
71,0.92
72,0.96
73,0.92
74,0.92
75,0.96
76,0.84
77,0.92
78,0.92
79,0.88
80,0.88
81,0.92
82,0.96
83,0.96
84,0.84
85,0.92
86,0.84
87,0.92
88,0.92
89,0.92
90,0.92
91,0.88
92,0.88
93,0.84
94,0.92
95,0.88
96,0.92
97,0.92
98,0.96
99,0.96
100,0.92
