,0
0,0.72
1,0.76
2,0.68
3,0.88
4,0.96
5,0.96
6,0.88
7,0.76
8,0.84
9,0.76
10,0.96
11,0.92
12,0.92
13,0.84
14,0.92
15,0.88
16,0.96
17,1.0
18,0.88
19,0.84
20,0.96
21,1.0
22,0.96
23,0.96
24,1.0
25,0.88
26,1.0
27,0.92
28,0.92
29,0.88
30,0.96
31,0.88
32,0.92
33,0.84
34,0.88
35,0.8
36,1.0
37,0.84
38,0.84
39,0.8
40,0.92
41,0.88
42,1.0
43,0.92
44,0.88
45,0.96
46,0.92
47,0.84
48,0.96
49,0.92
50,0.88
51,0.96
52,0.88
53,0.8
54,0.92
55,0.96
56,0.96
57,0.96
58,0.96
59,0.88
60,0.8
61,0.92
62,0.84
63,0.88
64,0.96
65,1.0
66,0.92
67,0.92
68,0.92
69,0.96
70,0.88
71,0.88
72,0.96
73,0.96
74,0.92
75,1.0
76,0.96
77,0.96
78,0.88
79,0.88
80,0.84
81,1.0
82,1.0
83,1.0
84,0.88
85,1.0
86,0.92
87,1.0
88,0.92
89,0.92
90,0.92
91,0.88
92,1.0
93,0.8
94,1.0
95,0.88
96,0.84
97,0.88
98,0.96
99,0.92
100,0.96
