,0
0,0.52
1,0.8
2,0.88
3,0.76
4,0.8
5,0.84
6,0.92
7,0.88
8,0.84
9,0.92
10,0.92
11,1.0
12,0.88
13,0.8
14,1.0
15,0.8
16,1.0
17,0.76
18,0.88
19,0.92
20,0.92
21,0.8
22,1.0
23,0.96
24,0.8
25,0.92
26,0.84
27,0.88
28,0.92
29,0.84
30,0.96
31,0.92
32,0.92
33,0.92
34,0.96
35,0.84
36,0.96
37,0.96
38,0.92
39,0.88
40,0.92
41,0.96
42,0.92
43,0.96
44,0.88
45,0.96
46,0.92
47,0.84
48,1.0
49,0.88
50,0.88
51,0.96
52,0.88
53,0.96
54,0.92
55,0.92
56,0.92
57,0.96
58,0.96
59,0.96
60,0.88
61,0.84
62,0.92
63,1.0
64,0.88
65,0.88
66,1.0
67,0.96
68,0.96
69,0.96
70,1.0
71,0.92
72,0.96
73,1.0
74,0.96
75,0.92
76,0.84
77,0.84
78,0.92
79,1.0
80,0.88
81,1.0
82,0.8
83,0.96
84,1.0
85,0.84
86,0.88
87,0.84
88,0.92
89,1.0
90,0.96
91,0.96
92,0.96
93,0.92
94,0.88
95,0.92
96,0.96
97,0.92
98,1.0
99,0.96
100,0.88
