,0
0,0.72
1,0.76
2,0.84
3,0.76
4,0.92
5,0.92
6,0.8
7,0.68
8,0.8
9,0.88
10,0.92
11,0.88
12,1.0
13,0.92
14,0.88
15,0.84
16,1.0
17,0.84
18,0.96
19,0.92
20,0.92
21,0.96
22,0.88
23,0.92
24,0.8
25,0.96
26,0.88
27,0.8
28,0.96
29,0.92
30,0.84
31,0.92
32,0.84
33,0.96
34,0.84
35,0.88
36,0.84
37,0.88
38,0.92
39,0.88
40,0.88
41,0.92
42,0.92
43,0.84
44,1.0
45,0.96
46,0.92
47,0.88
48,0.88
49,0.92
50,0.8
51,0.92
52,0.92
53,0.84
54,0.92
55,0.84
56,0.92
57,0.84
58,0.8
59,0.84
60,0.88
61,0.8
62,0.96
63,0.84
64,0.88
65,0.84
66,0.8
67,0.92
68,0.84
69,0.92
70,0.8
71,1.0
72,0.76
73,0.92
74,0.92
75,0.92
76,0.96
77,0.84
78,0.92
79,0.92
80,0.8
81,0.84
82,0.92
83,0.92
84,0.96
85,0.84
86,0.96
87,0.8
88,0.96
89,0.88
90,0.84
91,0.84
92,0.88
93,0.8
94,0.88
95,0.8
96,0.92
97,0.88
98,0.92
99,0.96
100,0.96
