,0
0,0.72
1,0.96
2,0.96
3,0.92
4,0.84
5,0.84
6,0.92
7,0.88
8,0.88
9,0.96
10,0.96
11,1.0
12,0.96
13,0.84
14,0.96
15,1.0
16,0.96
17,0.96
18,0.8
19,0.96
20,0.96
21,0.92
22,0.88
23,0.92
24,0.92
25,1.0
26,1.0
27,0.96
28,0.92
29,0.92
30,0.96
31,0.96
32,0.96
33,0.96
34,0.96
35,0.96
36,0.92
37,0.92
38,0.96
39,0.96
40,1.0
41,0.92
42,1.0
43,1.0
44,0.96
45,0.92
46,0.96
47,0.88
48,0.92
49,0.96
50,0.96
51,0.96
52,0.88
53,0.92
54,0.96
55,0.96
56,0.96
57,0.92
58,0.92
59,1.0
60,0.96
61,0.96
62,0.96
63,0.96
64,1.0
65,1.0
66,0.92
67,0.96
68,0.92
69,0.92
70,0.96
71,0.88
72,0.96
73,0.96
74,1.0
75,0.84
76,1.0
77,0.88
78,0.92
79,0.96
80,1.0
81,1.0
82,1.0
83,0.92
84,0.96
85,0.96
86,0.92
87,1.0
88,1.0
89,0.96
90,0.92
91,0.96
92,0.96
93,0.92
94,0.88
95,1.0
96,0.92
97,0.84
98,0.92
99,0.96
100,1.0
