,0
0,0.72
1,0.84
2,0.76
3,0.88
4,0.88
5,0.88
6,0.92
7,0.88
8,0.8
9,0.96
10,0.92
11,0.84
12,0.84
13,0.96
14,0.8
15,0.96
16,0.88
17,0.88
18,0.88
19,0.96
20,0.92
21,0.88
22,0.92
23,0.96
24,0.88
25,0.92
26,0.96
27,0.84
28,0.96
29,0.88
30,0.84
31,0.92
32,0.92
33,1.0
34,0.96
35,0.92
36,0.84
37,0.96
38,0.96
39,0.92
40,0.96
41,0.84
42,0.92
43,0.68
44,0.96
45,0.84
46,0.88
47,0.96
48,0.92
49,0.92
50,0.88
51,0.84
52,0.88
53,0.88
54,0.72
55,0.8
56,0.96
57,0.92
58,0.8
59,0.96
60,0.96
61,0.96
62,0.84
63,0.92
64,0.96
65,0.88
66,0.92
67,0.8
68,0.84
69,0.76
70,0.72
71,0.84
72,0.76
73,0.88
74,0.92
75,0.72
76,0.96
77,0.84
78,0.88
79,0.92
80,0.96
81,0.88
82,0.92
83,0.84
84,0.92
85,0.88
86,0.96
87,0.8
88,0.88
89,0.96
90,0.84
91,1.0
92,0.92
93,0.84
94,0.84
95,0.8
96,0.8
97,0.8
98,0.84
99,0.8
100,0.88
