,0
0,0.8
1,0.88
2,0.92
3,0.96
4,0.92
5,0.92
6,0.88
7,0.92
8,0.92
9,0.92
10,0.96
11,0.92
12,0.96
13,0.96
14,1.0
15,0.92
16,1.0
17,0.88
18,0.88
19,0.96
20,0.88
21,1.0
22,0.96
23,0.96
24,0.92
25,0.96
26,0.96
27,0.96
28,0.96
29,0.96
30,0.96
31,0.96
32,1.0
33,0.96
34,0.88
35,0.96
36,0.88
37,0.84
38,0.88
39,0.88
40,0.96
41,0.92
42,0.96
43,0.96
44,1.0
45,0.96
46,0.96
47,1.0
48,0.96
49,0.96
50,0.96
51,0.92
52,0.96
53,0.92
54,0.96
55,0.8
56,1.0
57,0.96
58,0.96
59,1.0
60,0.92
61,0.88
62,0.92
63,0.96
64,0.88
65,0.96
66,0.92
67,1.0
68,1.0
69,1.0
70,0.92
71,0.92
72,0.84
73,0.8
74,0.96
75,0.92
76,1.0
77,1.0
78,0.92
79,0.96
80,1.0
81,1.0
82,1.0
83,0.96
84,1.0
85,0.92
86,0.84
87,0.92
88,1.0
89,0.96
90,0.92
91,0.96
92,0.96
93,0.92
94,0.84
95,0.96
96,0.88
97,1.0
98,1.0
99,0.96
100,0.92
