,0
0,0.76
1,0.92
2,0.88
3,0.88
4,0.92
5,0.92
6,0.88
7,0.92
8,0.96
9,0.84
10,0.92
11,0.96
12,0.88
13,1.0
14,0.84
15,0.96
16,0.96
17,0.92
18,0.92
19,0.88
20,0.92
21,0.92
22,0.96
23,0.96
24,1.0
25,0.92
26,1.0
27,0.96
28,1.0
29,0.96
30,0.88
31,0.96
32,0.84
33,1.0
34,0.96
35,1.0
36,0.88
37,0.96
38,0.92
39,0.96
40,0.92
41,1.0
42,0.96
43,0.96
44,0.96
45,0.96
46,0.96
47,0.96
48,0.96
49,0.96
50,0.96
51,0.96
52,0.96
53,1.0
54,0.96
55,0.92
56,0.92
57,0.92
58,1.0
59,0.92
60,0.96
61,0.88
62,0.96
63,0.96
64,1.0
65,0.92
66,0.96
67,1.0
68,0.96
69,1.0
70,0.92
71,0.92
72,1.0
73,0.92
74,0.96
75,0.92
76,0.96
77,0.88
78,1.0
79,0.96
80,1.0
81,0.92
82,0.92
83,0.96
84,0.92
85,1.0
86,1.0
87,0.96
88,0.96
89,0.96
90,0.92
91,0.96
92,1.0
93,0.96
94,0.92
95,1.0
96,0.92
97,0.96
98,1.0
99,0.96
100,0.96
