,0
0,0.6
1,0.76
2,0.68
3,0.8
4,0.92
5,0.92
6,0.88
7,0.8
8,0.84
9,0.96
10,0.92
11,0.84
12,0.96
13,0.68
14,0.76
15,0.84
16,0.88
17,0.76
18,0.96
19,0.96
20,0.88
21,0.92
22,0.96
23,0.8
24,0.96
25,0.92
26,1.0
27,0.96
28,0.96
29,0.84
30,1.0
31,0.92
32,0.92
33,0.96
34,0.88
35,0.96
36,0.92
37,0.88
38,0.92
39,0.92
40,0.92
41,0.92
42,0.96
43,0.88
44,0.96
45,0.96
46,0.92
47,1.0
48,1.0
49,0.92
50,0.96
51,0.96
52,0.96
53,0.96
54,0.96
55,0.88
56,0.92
57,0.96
58,1.0
59,0.96
60,0.88
61,0.96
62,0.88
63,1.0
64,0.88
65,0.92
66,0.96
67,0.88
68,0.84
69,0.92
70,0.92
71,0.96
72,0.92
73,0.92
74,0.96
75,0.92
76,0.96
77,0.96
78,0.96
79,0.96
80,0.96
81,0.88
82,0.96
83,0.92
84,0.92
85,0.96
86,0.88
87,0.96
88,0.96
89,1.0
90,0.96
91,0.84
92,0.92
93,0.96
94,0.84
95,0.96
96,0.88
97,1.0
98,0.92
99,0.96
100,0.96
