,0
0,0.84
1,0.76
2,0.96
3,0.88
4,0.96
5,0.96
6,0.92
7,1.0
8,0.88
9,0.96
10,0.96
11,0.96
12,1.0
13,0.92
14,0.92
15,0.92
16,0.96
17,0.96
18,0.92
19,0.96
20,0.96
21,0.88
22,1.0
23,1.0
24,0.92
25,0.92
26,0.96
27,0.96
28,0.92
29,0.96
30,0.92
31,0.96
32,0.92
33,0.96
34,0.88
35,0.96
36,1.0
37,0.92
38,0.88
39,0.96
40,0.96
41,1.0
42,0.92
43,1.0
44,1.0
45,0.96
46,0.92
47,0.92
48,0.88
49,0.96
50,0.92
51,1.0
52,0.92
53,0.96
54,0.96
55,0.92
56,0.96
57,0.92
58,0.92
59,0.96
60,1.0
61,0.92
62,1.0
63,1.0
64,0.96
65,0.92
66,0.96
67,1.0
68,0.88
69,0.96
70,0.96
71,0.88
72,0.92
73,0.96
74,1.0
75,0.96
76,0.92
77,0.92
78,0.92
79,1.0
80,0.88
81,0.92
82,0.96
83,0.88
84,1.0
85,0.92
86,0.96
87,0.96
88,0.96
89,0.96
90,0.88
91,0.92
92,0.92
93,0.96
94,0.88
95,1.0
96,0.96
97,0.96
98,0.92
99,0.92
100,1.0
