,0
0,0.6
1,0.6
2,0.76
3,0.92
4,0.64
5,1.0
6,1.0
7,0.88
8,0.88
9,0.84
10,0.8
11,0.76
12,0.88
13,0.76
14,0.72
15,0.92
16,1.0
17,0.84
18,0.96
19,0.88
20,0.88
21,1.0
22,0.92
23,0.84
24,0.96
25,0.92
26,0.92
27,0.88
28,0.92
29,0.88
30,0.84
31,0.96
32,0.96
33,0.92
34,0.92
35,0.96
36,0.92
37,0.92
38,0.96
39,0.8
40,0.96
41,0.72
42,0.96
43,0.88
44,0.84
45,0.96
46,0.88
47,0.92
48,0.88
49,0.92
50,0.92
51,0.88
52,1.0
53,1.0
54,0.92
55,0.88
56,0.96
57,0.88
58,0.92
59,0.92
60,0.92
61,0.84
62,0.84
63,0.84
64,0.92
65,0.88
66,0.84
67,0.88
68,0.88
69,0.88
70,0.96
71,0.92
72,0.96
73,0.96
74,0.92
75,1.0
76,0.92
77,1.0
78,0.8
79,0.84
80,0.92
81,0.92
82,0.88
83,0.84
84,0.84
85,0.92
86,0.88
87,0.84
88,1.0
89,0.96
90,0.92
91,0.92
92,0.88
93,0.92
94,0.88
95,0.92
96,0.96
97,0.92
98,1.0
99,0.92
100,0.92
