,0
0,0.8
1,0.88
2,0.96
3,0.92
4,0.92
5,0.96
6,0.92
7,0.96
8,0.88
9,1.0
10,0.96
11,0.96
12,0.88
13,0.96
14,0.92
15,0.92
16,0.84
17,0.96
18,0.88
19,1.0
20,0.88
21,1.0
22,0.8
23,0.96
24,0.92
25,0.84
26,0.88
27,0.92
28,0.92
29,0.92
30,0.96
31,0.92
32,1.0
33,0.96
34,1.0
35,0.88
36,0.96
37,0.96
38,0.96
39,0.8
40,1.0
41,0.92
42,0.88
43,0.92
44,0.96
45,0.96
46,1.0
47,0.96
48,0.84
49,1.0
50,0.96
51,0.88
52,1.0
53,0.88
54,0.92
55,0.84
56,0.88
57,0.92
58,1.0
59,1.0
60,0.92
61,1.0
62,0.92
63,0.96
64,0.92
65,0.92
66,0.88
67,0.96
68,0.96
69,0.92
70,0.92
71,1.0
72,0.92
73,0.96
74,0.92
75,0.88
76,0.96
77,0.92
78,0.88
79,0.96
80,0.92
81,1.0
82,0.84
83,0.92
84,0.96
85,0.92
86,0.88
87,0.92
88,0.92
89,0.96
90,0.96
91,0.88
92,0.88
93,0.84
94,0.96
95,0.84
96,0.96
97,0.96
98,1.0
99,0.92
100,0.96
