,0
0,0.64
1,0.72
2,0.64
3,0.76
4,0.76
5,0.84
6,0.88
7,0.84
8,0.92
9,0.8
10,0.88
11,0.88
12,0.84
13,0.92
14,0.92
15,0.92
16,0.76
17,0.92
18,0.84
19,0.76
20,0.88
21,0.84
22,0.84
23,0.8
24,0.96
25,0.92
26,0.8
27,0.92
28,0.96
29,0.92
30,0.88
31,0.96
32,0.84
33,1.0
34,0.96
35,0.88
36,0.96
37,0.92
38,1.0
39,0.96
40,0.92
41,0.8
42,1.0
43,0.92
44,0.92
45,0.96
46,0.88
47,0.92
48,0.96
49,0.92
50,0.92
51,0.96
52,0.96
53,0.92
54,0.92
55,0.8
56,0.92
57,0.96
58,1.0
59,0.92
60,0.96
61,0.88
62,0.88
63,0.96
64,0.96
65,1.0
66,0.96
67,1.0
68,0.92
69,0.84
70,0.92
71,0.92
72,0.92
73,0.88
74,0.84
75,0.96
76,0.92
77,0.92
78,0.96
79,0.88
80,1.0
81,0.92
82,0.96
83,0.92
84,0.92
85,0.96
86,0.92
87,0.92
88,1.0
89,0.92
90,0.88
91,0.92
92,0.88
93,0.96
94,0.96
95,0.92
96,0.96
97,0.84
98,0.96
99,0.92
100,0.92
