,0
0,0.8
1,1.0
2,0.92
3,0.92
4,0.88
5,0.72
6,0.96
7,0.92
8,0.96
9,0.96
10,0.96
11,0.96
12,0.96
13,0.96
14,0.92
15,0.88
16,0.84
17,0.96
18,0.96
19,0.88
20,0.92
21,0.92
22,0.96
23,0.92
24,0.96
25,0.88
26,0.92
27,0.92
28,0.92
29,0.96
30,0.92
31,0.96
32,0.84
33,0.96
34,1.0
35,0.92
36,0.92
37,0.88
38,0.88
39,1.0
40,1.0
41,0.92
42,1.0
43,0.88
44,0.88
45,0.96
46,0.96
47,0.88
48,0.96
49,1.0
50,1.0
51,1.0
52,0.92
53,0.96
54,0.96
55,0.96
56,0.92
57,0.96
58,0.96
59,0.92
60,0.96
61,1.0
62,0.92
63,0.92
64,1.0
65,0.8
66,0.96
67,0.96
68,0.88
69,0.92
70,0.92
71,0.88
72,0.96
73,0.88
74,0.96
75,0.96
76,1.0
77,0.88
78,0.92
79,0.84
80,0.88
81,0.92
82,1.0
83,0.96
84,0.92
85,0.88
86,0.92
87,0.92
88,1.0
89,0.96
90,0.96
91,0.96
92,0.8
93,0.88
94,0.96
95,1.0
96,0.96
97,0.96
98,1.0
99,0.96
100,0.84
