,0
0,0.68
1,0.8
2,0.76
3,0.88
4,0.72
5,0.88
6,0.96
7,0.96
8,0.72
9,0.88
10,0.88
11,0.88
12,0.88
13,0.88
14,0.92
15,0.88
16,0.96
17,0.92
18,1.0
19,0.88
20,0.96
21,0.84
22,1.0
23,0.96
24,0.92
25,0.84
26,0.96
27,1.0
28,0.92
29,0.96
30,0.92
31,0.92
32,0.88
33,0.96
34,1.0
35,0.92
36,0.92
37,0.88
38,0.88
39,0.96
40,0.92
41,1.0
42,0.88
43,0.84
44,0.96
45,0.92
46,1.0
47,0.96
48,0.96
49,1.0
50,0.92
51,0.8
52,0.84
53,0.96
54,0.92
55,0.92
56,0.96
57,1.0
58,0.92
59,0.92
60,0.96
61,0.92
62,0.92
63,0.8
64,0.96
65,0.96
66,0.96
67,0.92
68,0.88
69,0.88
70,1.0
71,0.96
72,0.96
73,0.88
74,0.88
75,0.8
76,0.92
77,0.88
78,1.0
79,0.84
80,0.96
81,0.84
82,0.8
83,0.96
84,0.96
85,0.88
86,0.88
87,0.92
88,0.84
89,1.0
90,0.8
91,1.0
92,0.96
93,0.88
94,0.96
95,1.0
96,0.96
97,0.92
98,0.96
99,1.0
100,0.88
