,0
0,0.72
1,0.8
2,0.84
3,0.88
4,0.88
5,0.92
6,0.92
7,0.96
8,0.96
9,0.84
10,0.88
11,0.76
12,0.76
13,0.92
14,0.92
15,0.88
16,0.96
17,0.84
18,0.88
19,0.88
20,0.88
21,0.88
22,0.92
23,0.88
24,0.84
25,0.92
26,0.92
27,0.96
28,0.96
29,0.8
30,0.88
31,0.92
32,0.88
33,0.92
34,0.96
35,0.96
36,0.96
37,0.84
38,0.92
39,0.8
40,0.92
41,0.88
42,0.92
43,0.92
44,0.84
45,0.96
46,0.88
47,0.84
48,0.84
49,0.96
50,0.88
51,0.88
52,0.92
53,0.96
54,0.96
55,0.84
56,0.88
57,0.88
58,0.88
59,0.68
60,0.84
61,0.88
62,0.92
63,0.96
64,0.8
65,0.88
66,0.76
67,0.92
68,0.88
69,0.88
70,0.92
71,0.92
72,0.88
73,0.84
74,0.92
75,0.96
76,0.84
77,0.88
78,0.96
79,0.88
80,0.88
81,0.96
82,0.92
83,0.92
84,0.76
85,0.84
86,0.92
87,0.84
88,0.88
89,0.92
90,0.92
91,0.88
92,0.84
93,0.96
94,0.96
95,0.88
96,0.96
97,0.88
98,0.88
99,0.88
100,0.88
