,0
0,0.52
1,0.56
2,0.72
3,0.88
4,0.88
5,0.88
6,0.84
7,0.92
8,0.92
9,0.72
10,0.76
11,0.76
12,0.84
13,0.84
14,0.8
15,0.8
16,0.8
17,0.92
18,0.84
19,0.96
20,0.92
21,0.88
22,0.88
23,0.88
24,0.88
25,0.88
26,0.84
27,0.88
28,0.92
29,0.8
30,0.76
31,0.92
32,0.88
33,0.88
34,0.84
35,0.96
36,0.88
37,0.88
38,0.92
39,0.88
40,0.88
41,0.88
42,0.8
43,0.88
44,1.0
45,0.96
46,1.0
47,0.88
48,1.0
49,0.92
50,1.0
51,0.96
52,0.92
53,0.92
54,1.0
55,0.92
56,0.88
57,0.88
58,0.88
59,0.88
60,0.92
61,0.88
62,0.92
63,0.92
64,0.92
65,0.96
66,1.0
67,0.88
68,0.92
69,0.88
70,0.92
71,0.92
72,0.84
73,0.84
74,0.84
75,0.88
76,0.68
77,0.92
78,0.76
79,0.92
80,0.92
81,0.92
82,0.96
83,1.0
84,0.92
85,0.96
86,0.96
87,0.8
88,1.0
89,0.92
90,0.92
91,0.92
92,1.0
93,1.0
94,0.96
95,0.96
96,0.96
97,0.92
98,0.92
99,0.84
100,0.92
