,0
0,0.8
1,0.76
2,0.76
3,0.8
4,0.88
5,0.8
6,0.92
7,0.92
8,0.88
9,0.76
10,0.92
11,0.8
12,0.92
13,0.76
14,0.88
15,0.84
16,0.76
17,0.76
18,0.92
19,0.96
20,0.88
21,0.92
22,0.92
23,0.88
24,0.88
25,0.84
26,0.8
27,0.88
28,0.76
29,0.76
30,0.92
31,0.88
32,0.96
33,0.88
34,0.96
35,0.88
36,0.84
37,0.88
38,0.84
39,0.8
40,0.88
41,0.8
42,0.84
43,0.88
44,0.88
45,0.8
46,0.8
47,0.84
48,0.76
49,0.76
50,0.92
51,0.96
52,0.76
53,0.8
54,0.92
55,0.92
56,0.96
57,0.76
58,0.84
59,0.96
60,0.88
61,0.72
62,0.72
63,0.92
64,0.84
65,0.68
66,0.92
67,0.84
68,0.88
69,0.88
70,0.88
71,0.84
72,0.76
73,0.84
74,0.92
75,0.88
76,0.84
77,0.76
78,0.92
79,0.88
80,0.88
81,0.72
82,0.88
83,0.92
84,0.8
85,0.88
86,0.84
87,0.92
88,0.92
89,0.92
90,0.96
91,0.8
92,0.88
93,0.76
94,0.84
95,0.8
96,0.88
97,0.84
98,0.96
99,0.84
100,0.84
