,0
0,0.72
1,0.96
2,0.8
3,0.92
4,0.88
5,0.96
6,1.0
7,0.96
8,0.92
9,0.92
10,0.96
11,0.96
12,0.92
13,0.92
14,0.92
15,0.96
16,0.96
17,0.96
18,0.88
19,0.92
20,0.92
21,0.96
22,0.88
23,0.92
24,0.88
25,0.92
26,0.96
27,0.92
28,0.92
29,0.88
30,0.96
31,0.96
32,0.92
33,0.88
34,0.88
35,0.92
36,1.0
37,0.84
38,0.96
39,0.96
40,1.0
41,0.96
42,0.92
43,0.96
44,1.0
45,1.0
46,0.96
47,1.0
48,0.96
49,0.84
50,0.92
51,0.92
52,1.0
53,0.96
54,0.84
55,0.92
56,1.0
57,0.92
58,0.96
59,0.96
60,0.96
61,0.92
62,0.88
63,1.0
64,0.88
65,0.88
66,0.88
67,0.92
68,1.0
69,1.0
70,0.96
71,0.92
72,0.92
73,0.88
74,0.96
75,0.96
76,0.88
77,0.96
78,0.92
79,0.96
80,0.92
81,0.96
82,0.92
83,0.96
84,1.0
85,0.96
86,0.96
87,0.96
88,0.92
89,0.96
90,0.96
91,0.96
92,0.84
93,0.96
94,0.92
95,0.96
96,1.0
97,0.96
98,0.92
99,0.84
100,0.96
