,0
0,0.72
1,0.76
2,0.88
3,0.64
4,0.8
5,0.84
6,0.68
7,1.0
8,0.8
9,0.88
10,0.68
11,0.92
12,0.84
13,0.8
14,0.84
15,0.76
16,0.84
17,0.88
18,0.92
19,0.84
20,0.92
21,0.8
22,0.76
23,0.84
24,0.8
25,0.92
26,0.92
27,0.88
28,0.8
29,0.76
30,0.8
31,0.92
32,0.8
33,0.84
34,0.96
35,0.92
36,0.8
37,0.76
38,0.96
39,0.92
40,0.92
41,0.76
42,0.84
43,0.88
44,0.92
45,0.8
46,0.8
47,0.96
48,0.88
49,0.92
50,0.88
51,0.64
52,0.8
53,0.76
54,0.88
55,0.92
56,0.92
57,0.76
58,0.92
59,0.84
60,0.88
61,0.96
62,0.88
63,0.84
64,0.92
65,0.76
66,0.92
67,0.8
68,0.92
69,0.88
70,0.84
71,0.88
72,0.96
73,0.76
74,0.76
75,0.8
76,0.68
77,0.92
78,0.92
79,0.96
80,0.88
81,0.92
82,0.84
83,0.92
84,0.96
85,0.88
86,0.68
87,1.0
88,0.96
89,0.8
90,0.88
91,0.96
92,0.76
93,0.92
94,0.92
95,0.84
96,0.8
97,0.92
98,0.92
99,0.96
100,0.96
