,0
0,0.64
1,0.92
2,0.88
3,0.92
4,0.88
5,0.84
6,0.92
7,0.92
8,0.8
9,0.88
10,0.96
11,0.92
12,0.96
13,0.72
14,0.88
15,0.92
16,0.88
17,0.88
18,0.72
19,0.92
20,0.64
21,1.0
22,0.84
23,0.84
24,0.84
25,0.96
26,0.88
27,0.88
28,0.88
29,0.84
30,0.84
31,0.84
32,0.8
33,0.84
34,0.84
35,0.92
36,0.92
37,0.84
38,0.84
39,0.8
40,0.88
41,1.0
42,0.96
43,0.88
44,0.96
45,0.92
46,0.84
47,0.92
48,0.84
49,0.88
50,0.88
51,0.84
52,0.96
53,0.96
54,0.84
55,0.88
56,0.96
57,0.84
58,0.88
59,0.68
60,0.96
61,0.88
62,0.84
63,0.84
64,0.88
65,0.96
66,0.92
67,0.96
68,0.72
69,0.96
70,0.92
71,0.84
72,0.96
73,0.88
74,1.0
75,0.96
76,1.0
77,0.96
78,0.88
79,0.88
80,0.92
81,0.92
82,0.72
83,0.84
84,0.92
85,0.84
86,0.96
87,0.8
88,0.96
89,0.92
90,0.76
91,1.0
92,0.84
93,1.0
94,0.84
95,0.84
96,0.88
97,0.88
98,0.88
99,0.84
100,0.92
