,0
0,0.8
1,0.84
2,0.92
3,0.84
4,0.8
5,0.92
6,0.84
7,0.84
8,0.8
9,0.96
10,0.76
11,0.92
12,0.92
13,0.92
14,0.76
15,0.76
16,0.84
17,0.8
18,0.76
19,0.92
20,0.92
21,0.84
22,0.8
23,0.92
24,0.84
25,0.88
26,0.92
27,0.8
28,0.8
29,0.8
30,0.88
31,0.84
32,0.96
33,0.96
34,0.88
35,0.92
36,0.72
37,0.88
38,0.84
39,0.96
40,0.68
41,0.84
42,0.96
43,0.84
44,0.8
45,0.88
46,0.72
47,0.84
48,0.92
49,0.88
50,0.76
51,0.8
52,0.88
53,0.84
54,0.88
55,0.92
56,0.8
57,0.88
58,0.96
59,0.96
60,0.84
61,0.8
62,0.88
63,0.76
64,0.92
65,0.96
66,0.88
67,0.8
68,0.92
69,0.96
70,0.88
71,0.8
72,0.72
73,0.84
74,0.84
75,0.88
76,0.92
77,0.84
78,0.88
79,0.76
80,0.88
81,0.76
82,0.96
83,0.92
84,0.88
85,0.96
86,0.88
87,1.0
88,0.88
89,0.84
90,0.84
91,0.8
92,0.88
93,0.96
94,0.84
95,0.92
96,0.76
97,0.88
98,0.88
99,0.92
100,0.96
