,0
0,0.64
1,0.72
2,0.72
3,0.72
4,0.92
5,0.72
6,0.76
7,0.88
8,0.88
9,0.84
10,0.8
11,0.8
12,0.92
13,0.92
14,0.84
15,0.88
16,0.96
17,0.88
18,0.76
19,0.96
20,0.8
21,0.92
22,0.88
23,0.84
24,0.88
25,1.0
26,0.88
27,0.8
28,0.92
29,0.92
30,0.96
31,0.92
32,0.92
33,0.92
34,0.92
35,0.92
36,0.96
37,0.84
38,0.84
39,0.96
40,1.0
41,1.0
42,0.96
43,0.96
44,0.96
45,0.96
46,0.96
47,0.96
48,0.88
49,0.92
50,0.96
51,0.92
52,0.88
53,0.88
54,0.92
55,0.96
56,0.92
57,0.96
58,0.88
59,0.92
60,0.96
61,1.0
62,0.92
63,0.88
64,0.92
65,0.88
66,0.76
67,1.0
68,0.88
69,0.96
70,0.96
71,0.96
72,0.92
73,0.96
74,1.0
75,0.92
76,0.92
77,0.88
78,1.0
79,0.88
80,0.96
81,0.92
82,0.96
83,0.92
84,0.8
85,0.92
86,0.96
87,0.88
88,0.84
89,0.88
90,0.92
91,0.92
92,1.0
93,0.84
94,0.96
95,0.96
96,0.92
97,0.84
98,1.0
99,0.92
100,0.92
