,0
0,0.72
1,0.64
2,0.84
3,0.92
4,0.92
5,0.76
6,0.88
7,0.76
8,0.8
9,0.84
10,0.84
11,0.92
12,0.88
13,0.96
14,0.92
15,0.88
16,0.92
17,0.84
18,0.76
19,0.8
20,0.8
21,0.92
22,1.0
23,0.84
24,0.84
25,0.92
26,0.96
27,0.92
28,0.96
29,0.96
30,0.92
31,0.92
32,0.96
33,0.84
34,0.92
35,0.8
36,0.84
37,0.92
38,1.0
39,0.88
40,0.84
41,0.76
42,1.0
43,0.72
44,0.88
45,0.84
46,0.84
47,0.88
48,0.96
49,0.92
50,0.96
51,0.92
52,0.88
53,0.92
54,0.72
55,0.88
56,0.84
57,1.0
58,0.76
59,0.92
60,0.88
61,0.76
62,0.88
63,0.84
64,0.96
65,0.96
66,0.92
67,0.8
68,0.76
69,0.96
70,0.92
71,0.96
72,0.88
73,0.72
74,0.92
75,0.88
76,0.84
77,0.92
78,0.96
79,0.84
80,0.76
81,0.96
82,0.72
83,0.88
84,0.84
85,0.8
86,0.92
87,0.96
88,1.0
89,0.8
90,0.88
91,0.76
92,0.96
93,0.8
94,0.92
95,0.84
96,0.88
97,0.96
98,0.96
99,0.8
100,0.88
