,0
0,0.44
1,0.8
2,0.88
3,0.8
4,0.72
5,0.84
6,0.88
7,0.8
8,0.8
9,0.92
10,0.84
11,0.76
12,0.88
13,0.92
14,0.88
15,0.88
16,0.84
17,0.8
18,0.88
19,0.96
20,0.92
21,0.88
22,0.84
23,0.96
24,0.84
25,0.96
26,0.92
27,0.88
28,1.0
29,0.88
30,0.96
31,0.92
32,0.92
33,0.92
34,0.92
35,0.92
36,0.84
37,0.92
38,0.84
39,0.88
40,1.0
41,0.92
42,0.88
43,0.96
44,1.0
45,0.84
46,0.88
47,0.84
48,0.92
49,0.96
50,0.92
51,1.0
52,0.96
53,0.84
54,0.88
55,0.8
56,0.96
57,0.92
58,0.92
59,0.96
60,0.88
61,0.92
62,0.92
63,0.96
64,0.92
65,0.96
66,1.0
67,0.92
68,0.92
69,1.0
70,0.88
71,0.92
72,0.84
73,0.88
74,0.96
75,0.92
76,0.92
77,0.96
78,0.96
79,0.84
80,0.96
81,0.8
82,0.92
83,0.84
84,0.92
85,0.92
86,0.96
87,0.96
88,0.96
89,0.92
90,1.0
91,0.92
92,0.96
93,0.96
94,0.88
95,0.92
96,0.96
97,0.96
98,0.96
99,0.84
100,0.96
