,0
0,0.76
1,0.76
2,0.8
3,0.88
4,0.76
5,0.84
6,0.84
7,0.92
8,0.84
9,0.88
10,0.88
11,0.88
12,0.8
13,0.8
14,0.88
15,0.8
16,0.88
17,0.84
18,0.92
19,0.84
20,0.96
21,0.76
22,0.92
23,0.84
24,0.8
25,0.76
26,1.0
27,0.84
28,0.84
29,0.96
30,0.88
31,0.92
32,0.8
33,0.88
34,0.88
35,0.72
36,0.92
37,0.88
38,0.92
39,0.92
40,0.84
41,0.88
42,0.88
43,0.92
44,0.88
45,0.92
46,0.88
47,0.96
48,0.84
49,0.84
50,0.88
51,0.76
52,0.92
53,0.92
54,0.84
55,0.84
56,0.92
57,0.84
58,0.92
59,0.96
60,0.8
61,0.84
62,0.96
63,0.88
64,0.8
65,0.84
66,0.8
67,0.92
68,0.84
69,0.88
70,0.76
71,0.88
72,0.88
73,0.76
74,0.88
75,0.76
76,0.88
77,0.72
78,0.92
79,1.0
80,0.84
81,0.68
82,0.96
83,0.92
84,0.92
85,0.88
86,0.88
87,0.88
88,0.92
89,0.92
90,0.84
91,0.92
92,0.72
93,0.8
94,0.96
95,1.0
96,0.88
97,0.96
98,0.84
99,0.96
100,0.92
