,0
0,0.76
1,0.76
2,0.88
3,0.84
4,0.8
5,0.76
6,0.72
7,0.88
8,0.88
9,0.8
10,0.84
11,0.84
12,0.76
13,0.76
14,0.88
15,0.96
16,0.72
17,0.84
18,0.8
19,0.76
20,0.84
21,0.88
22,0.92
23,0.84
24,0.88
25,0.88
26,0.8
27,0.8
28,0.88
29,0.8
30,0.84
31,0.88
32,0.88
33,0.96
34,0.84
35,0.92
36,0.92
37,0.96
38,0.96
39,1.0
40,0.88
41,0.88
42,0.84
43,0.88
44,0.84
45,0.84
46,0.88
47,0.92
48,0.8
49,0.68
50,0.84
51,0.72
52,0.96
53,0.92
54,0.88
55,0.8
56,0.92
57,0.88
58,0.88
59,0.88
60,0.68
61,0.8
62,0.8
63,0.84
64,0.92
65,0.92
66,0.8
67,0.84
68,0.84
69,0.84
70,0.88
71,0.72
72,0.96
73,0.8
74,1.0
75,0.84
76,0.92
77,0.96
78,0.84
79,1.0
80,0.84
81,0.84
82,0.84
83,0.96
84,0.92
85,0.92
86,0.76
87,0.88
88,1.0
89,0.92
90,0.92
91,0.8
92,0.96
93,0.8
94,0.84
95,0.8
96,0.8
97,0.92
98,0.96
99,0.84
100,0.92
