,0
0,0.76
1,0.92
2,1.0
3,0.92
4,0.96
5,0.92
6,1.0
7,0.96
8,0.92
9,0.84
10,0.84
11,0.88
12,0.92
13,1.0
14,0.88
15,0.96
16,0.92
17,0.92
18,0.88
19,1.0
20,1.0
21,1.0
22,1.0
23,0.88
24,1.0
25,0.96
26,0.96
27,0.92
28,0.88
29,0.92
30,1.0
31,0.96
32,0.92
33,0.92
34,0.92
35,0.92
36,0.92
37,1.0
38,1.0
39,0.92
40,1.0
41,0.96
42,0.96
43,0.92
44,0.96
45,0.96
46,0.88
47,0.84
48,0.92
49,0.76
50,0.96
51,0.96
52,0.88
53,1.0
54,0.96
55,0.96
56,0.92
57,0.96
58,1.0
59,0.96
60,0.96
61,0.92
62,0.96
63,0.88
64,0.96
65,0.92
66,1.0
67,1.0
68,0.96
69,0.96
70,0.88
71,0.92
72,0.92
73,0.92
74,0.84
75,0.92
76,0.88
77,0.92
78,1.0
79,0.96
80,0.96
81,0.88
82,1.0
83,0.92
84,0.96
85,0.88
86,0.96
87,0.92
88,1.0
89,0.92
90,0.96
91,0.96
92,0.88
93,1.0
94,0.92
95,1.0
96,0.96
97,0.88
98,0.92
99,0.84
100,1.0
