,0
0,0.72
1,1.0
2,0.92
3,0.96
4,0.92
5,0.96
6,0.84
7,0.92
8,0.92
9,0.96
10,0.96
11,0.88
12,1.0
13,0.96
14,0.96
15,0.96
16,0.96
17,0.96
18,0.92
19,0.88
20,0.88
21,0.88
22,0.88
23,0.92
24,0.88
25,0.96
26,1.0
27,0.92
28,0.88
29,0.88
30,0.92
31,1.0
32,0.88
33,0.96
34,1.0
35,1.0
36,0.96
37,0.92
38,0.96
39,1.0
40,1.0
41,0.92
42,1.0
43,0.92
44,0.96
45,0.96
46,1.0
47,1.0
48,0.96
49,1.0
50,0.92
51,0.92
52,0.96
53,0.92
54,0.88
55,0.84
56,0.96
57,0.96
58,0.96
59,1.0
60,1.0
61,0.92
62,0.96
63,1.0
64,0.96
65,0.92
66,0.96
67,0.92
68,1.0
69,0.96
70,0.92
71,0.92
72,0.96
73,0.92
74,0.96
75,0.8
76,0.92
77,0.96
78,0.92
79,0.88
80,1.0
81,0.84
82,0.88
83,0.96
84,0.96
85,0.92
86,1.0
87,0.88
88,0.92
89,0.96
90,0.88
91,0.76
92,1.0
93,0.88
94,0.92
95,0.88
96,0.96
97,0.92
98,0.92
99,0.96
100,0.88
