,0
0,0.72
1,0.88
2,1.0
3,1.0
4,0.96
5,0.8
6,1.0
7,0.84
8,0.96
9,0.84
10,0.92
11,1.0
12,1.0
13,0.92
14,1.0
15,0.96
16,0.92
17,0.96
18,0.96
19,0.88
20,1.0
21,0.92
22,0.88
23,1.0
24,1.0
25,1.0
26,0.92
27,0.96
28,1.0
29,0.96
30,0.8
31,0.88
32,0.96
33,0.96
34,1.0
35,1.0
36,0.92
37,0.88
38,1.0
39,0.92
40,0.92
41,0.96
42,0.84
43,1.0
44,0.88
45,0.92
46,0.92
47,0.92
48,0.92
49,1.0
50,0.96
51,0.96
52,1.0
53,0.92
54,0.92
55,0.92
56,0.88
57,0.96
58,0.92
59,0.96
60,0.92
61,0.96
62,1.0
63,0.96
64,0.96
65,0.92
66,0.92
67,0.92
68,0.92
69,0.92
70,0.92
71,0.84
72,1.0
73,1.0
74,0.92
75,0.96
76,1.0
77,0.84
78,0.96
79,0.92
80,1.0
81,0.92
82,1.0
83,0.92
84,0.96
85,0.96
86,0.96
87,0.96
88,1.0
89,1.0
90,1.0
91,0.84
92,0.96
93,0.92
94,0.96
95,0.92
96,1.0
97,1.0
98,1.0
99,0.68
100,1.0
