,0
0,0.56
1,0.88
2,0.88
3,0.92
4,0.88
5,0.76
6,0.76
7,0.92
8,0.84
9,0.84
10,0.84
11,0.92
12,0.88
13,0.8
14,0.8
15,0.76
16,0.92
17,0.76
18,0.88
19,0.8
20,0.88
21,0.88
22,0.76
23,0.8
24,0.88
25,0.88
26,0.8
27,0.84
28,0.92
29,0.92
30,0.8
31,0.88
32,0.76
33,0.84
34,0.88
35,0.88
36,0.8
37,0.92
38,0.92
39,0.92
40,0.84
41,0.92
42,0.92
43,0.96
44,0.8
45,0.96
46,0.92
47,0.8
48,0.92
49,0.92
50,0.84
51,0.88
52,0.96
53,0.88
54,0.8
55,0.8
56,0.8
57,0.84
58,0.88
59,0.84
60,0.96
61,0.92
62,0.68
63,0.88
64,0.76
65,0.84
66,0.88
67,0.92
68,0.84
69,0.84
70,0.92
71,0.96
72,0.88
73,0.88
74,0.92
75,0.8
76,0.96
77,0.96
78,1.0
79,0.92
80,0.88
81,1.0
82,0.8
83,0.92
84,0.84
85,0.88
86,0.88
87,0.88
88,0.92
89,0.96
90,0.92
91,0.88
92,0.92
93,0.92
94,0.96
95,0.8
96,0.92
97,0.76
98,0.8
99,0.72
100,0.84
