,0
0,0.8
1,0.68
2,0.8
3,0.76
4,0.84
5,0.88
6,0.88
7,0.84
8,0.88
9,0.84
10,0.76
11,0.76
12,0.84
13,0.92
14,0.96
15,0.96
16,0.8
17,0.8
18,0.96
19,0.84
20,0.8
21,0.96
22,0.92
23,0.88
24,0.96
25,0.88
26,0.8
27,0.8
28,0.84
29,0.96
30,0.8
31,0.8
32,0.88
33,0.92
34,0.72
35,0.92
36,0.8
37,0.92
38,0.88
39,0.88
40,0.8
41,0.88
42,0.96
43,0.96
44,0.76
45,0.88
46,0.92
47,0.72
48,0.92
49,0.92
50,0.8
51,0.8
52,0.88
53,0.96
54,0.92
55,0.84
56,0.92
57,0.84
58,0.96
59,0.96
60,0.96
61,0.88
62,0.92
63,0.92
64,0.96
65,1.0
66,0.88
67,0.8
68,0.92
69,0.88
70,0.88
71,0.84
72,0.88
73,0.84
74,0.96
75,0.84
76,0.96
77,1.0
78,0.88
79,0.8
80,0.84
81,0.88
82,0.92
83,0.96
84,0.84
85,0.84
86,0.84
87,0.8
88,0.96
89,0.84
90,0.92
91,0.88
92,0.88
93,0.88
94,0.92
95,0.84
96,0.96
97,0.84
98,0.92
99,0.92
100,0.72
