,0
0,0.8
1,0.88
2,0.92
3,0.84
4,0.84
5,0.96
6,0.84
7,0.92
8,0.92
9,0.92
10,0.92
11,0.92
12,0.96
13,1.0
14,0.8
15,0.96
16,0.92
17,0.92
18,0.92
19,1.0
20,1.0
21,0.92
22,0.84
23,0.92
24,0.96
25,0.92
26,0.96
27,0.96
28,0.88
29,0.96
30,0.92
31,0.96
32,0.88
33,0.96
34,0.92
35,0.88
36,0.92
37,0.96
38,0.92
39,1.0
40,0.96
41,0.96
42,0.88
43,0.84
44,1.0
45,0.88
46,0.92
47,0.96
48,0.92
49,0.88
50,0.96
51,0.84
52,0.96
53,0.88
54,0.92
55,0.96
56,0.92
57,0.96
58,0.92
59,0.96
60,1.0
61,0.96
62,1.0
63,0.92
64,0.96
65,0.96
66,0.96
67,0.92
68,0.84
69,0.92
70,0.8
71,1.0
72,0.92
73,1.0
74,0.92
75,0.88
76,1.0
77,0.96
78,0.96
79,0.84
80,0.92
81,0.92
82,0.96
83,1.0
84,0.96
85,0.92
86,1.0
87,0.96
88,0.88
89,0.92
90,1.0
91,0.92
92,0.88
93,0.88
94,0.92
95,1.0
96,0.92
97,0.88
98,0.92
99,0.92
100,0.96
