,0
0,0.64
1,0.76
2,0.84
3,0.8
4,0.84
5,0.84
6,0.96
7,0.84
8,0.8
9,0.92
10,0.96
11,1.0
12,0.76
13,0.88
14,1.0
15,0.88
16,0.96
17,0.72
18,0.88
19,0.92
20,0.88
21,0.92
22,0.96
23,0.92
24,0.88
25,0.92
26,0.84
27,1.0
28,0.84
29,0.96
30,0.88
31,0.88
32,0.96
33,0.96
34,0.96
35,1.0
36,0.92
37,0.96
38,0.96
39,0.92
40,0.92
41,0.88
42,0.96
43,0.92
44,1.0
45,0.92
46,0.88
47,0.84
48,0.96
49,0.88
50,0.84
51,1.0
52,0.88
53,0.92
54,0.92
55,0.96
56,0.96
57,0.8
58,0.92
59,0.88
60,0.92
61,0.92
62,0.92
63,0.92
64,0.96
65,0.92
66,0.84
67,0.92
68,1.0
69,0.84
70,0.92
71,0.96
72,0.92
73,0.84
74,0.92
75,0.88
76,0.92
77,0.88
78,0.92
79,0.92
80,0.92
81,0.96
82,0.84
83,0.96
84,0.96
85,0.88
86,0.88
87,0.92
88,0.84
89,0.92
90,1.0
91,0.96
92,0.84
93,0.92
94,0.96
95,0.84
96,0.96
97,0.96
98,0.92
99,0.88
100,0.92
