,0
0,0.76
1,0.88
2,0.92
3,0.76
4,0.8
5,0.92
6,0.92
7,0.88
8,1.0
9,0.92
10,0.92
11,0.92
12,1.0
13,0.92
14,0.96
15,0.96
16,0.88
17,0.96
18,0.96
19,0.96
20,0.88
21,0.92
22,0.96
23,0.84
24,0.76
25,0.96
26,1.0
27,0.92
28,0.88
29,1.0
30,0.84
31,0.92
32,0.96
33,0.96
34,0.96
35,0.88
36,1.0
37,1.0
38,0.96
39,0.88
40,1.0
41,0.96
42,0.92
43,0.92
44,0.96
45,0.92
46,0.88
47,0.92
48,0.88
49,1.0
50,0.96
51,1.0
52,0.88
53,1.0
54,0.92
55,0.92
56,0.96
57,0.96
58,1.0
59,1.0
60,0.92
61,0.96
62,1.0
63,0.8
64,0.96
65,0.96
66,0.88
67,1.0
68,1.0
69,0.92
70,0.84
71,0.96
72,0.84
73,0.8
74,0.96
75,0.96
76,0.92
77,0.92
78,0.96
79,0.96
80,1.0
81,0.96
82,0.92
83,0.92
84,0.96
85,0.96
86,0.96
87,0.96
88,0.92
89,0.92
90,1.0
91,0.96
92,0.8
93,0.88
94,0.92
95,1.0
96,0.92
97,0.88
98,1.0
99,1.0
100,0.96
