,0
0,0.68
1,0.76
2,0.76
3,0.8
4,0.84
5,0.88
6,0.92
7,0.88
8,0.84
9,0.96
10,0.76
11,0.96
12,0.96
13,0.84
14,0.96
15,0.84
16,0.8
17,0.88
18,0.92
19,1.0
20,0.84
21,0.96
22,0.88
23,0.96
24,0.96
25,0.88
26,1.0
27,0.92
28,1.0
29,0.92
30,1.0
31,0.96
32,0.96
33,0.88
34,0.96
35,0.8
36,1.0
37,0.96
38,0.92
39,0.92
40,0.92
41,0.96
42,0.88
43,0.92
44,0.92
45,0.8
46,0.92
47,0.88
48,1.0
49,0.96
50,1.0
51,0.96
52,0.96
53,0.92
54,1.0
55,0.92
56,0.96
57,0.96
58,0.92
59,0.88
60,0.88
61,0.96
62,0.76
63,1.0
64,0.92
65,1.0
66,0.84
67,0.92
68,1.0
69,0.88
70,1.0
71,0.88
72,1.0
73,0.96
74,0.92
75,0.92
76,0.88
77,0.96
78,0.88
79,0.92
80,0.96
81,0.96
82,1.0
83,1.0
84,0.92
85,0.92
86,0.88
87,0.96
88,0.96
89,1.0
90,0.92
91,0.96
92,0.88
93,0.88
94,1.0
95,0.88
96,0.92
97,1.0
98,0.92
99,0.88
100,0.96
