,0
0,0.52
1,0.8
2,0.68
3,0.84
4,0.72
5,0.8
6,0.88
7,0.92
8,0.72
9,0.76
10,0.8
11,0.88
12,0.8
13,0.8
14,0.88
15,0.88
16,0.8
17,0.92
18,0.88
19,0.92
20,0.92
21,0.88
22,0.88
23,0.84
24,0.88
25,0.92
26,0.92
27,0.92
28,0.96
29,0.96
30,0.84
31,0.88
32,1.0
33,0.88
34,0.88
35,0.96
36,0.96
37,0.88
38,0.96
39,0.84
40,0.92
41,0.96
42,0.92
43,0.92
44,0.88
45,0.92
46,0.8
47,0.92
48,0.84
49,0.88
50,0.84
51,0.96
52,1.0
53,0.92
54,0.92
55,1.0
56,0.96
57,0.92
58,0.96
59,0.96
60,0.84
61,0.92
62,0.88
63,0.92
64,0.96
65,1.0
66,0.96
67,1.0
68,0.96
69,0.88
70,0.88
71,0.72
72,0.96
73,0.84
74,0.88
75,0.92
76,0.92
77,0.84
78,0.88
79,0.92
80,0.92
81,0.96
82,0.96
83,0.96
84,0.84
85,0.92
86,1.0
87,0.96
88,0.84
89,0.96
90,0.92
91,0.96
92,0.92
93,0.88
94,0.92
95,0.96
96,0.88
97,0.92
98,0.92
99,0.88
100,1.0
