,0
0,0.64
1,0.84
2,0.72
3,0.88
4,0.92
5,0.8
6,0.96
7,0.88
8,0.84
9,0.88
10,0.8
11,0.8
12,0.84
13,0.84
14,0.88
15,0.92
16,0.88
17,0.92
18,0.84
19,0.88
20,0.8
21,0.92
22,0.84
23,0.96
24,0.92
25,0.92
26,0.88
27,0.92
28,0.92
29,0.96
30,0.96
31,0.96
32,0.92
33,0.92
34,0.92
35,0.8
36,0.92
37,0.88
38,0.84
39,0.96
40,0.92
41,1.0
42,0.96
43,0.84
44,1.0
45,0.96
46,0.92
47,0.84
48,0.88
49,0.96
50,0.92
51,0.92
52,0.92
53,0.92
54,0.84
55,0.88
56,1.0
57,0.96
58,0.92
59,0.92
60,0.96
61,1.0
62,0.96
63,0.92
64,0.88
65,1.0
66,0.88
67,0.84
68,0.88
69,1.0
70,0.92
71,0.92
72,0.84
73,0.88
74,0.88
75,0.96
76,1.0
77,0.84
78,0.84
79,0.96
80,0.92
81,0.88
82,0.92
83,0.88
84,0.96
85,0.84
86,0.88
87,0.96
88,0.88
89,1.0
90,0.96
91,0.92
92,1.0
93,0.92
94,0.92
95,0.88
96,0.84
97,1.0
98,0.96
99,1.0
100,0.96
