,0
0,0.4
1,0.8
2,0.88
3,0.84
4,0.84
5,0.68
6,0.88
7,0.92
8,0.88
9,0.8
10,0.92
11,0.84
12,0.8
13,0.88
14,0.96
15,0.96
16,0.88
17,0.96
18,0.88
19,0.84
20,0.92
21,0.84
22,0.68
23,0.96
24,0.84
25,0.92
26,0.92
27,0.92
28,0.96
29,0.8
30,0.92
31,0.92
32,0.92
33,0.96
34,0.84
35,1.0
36,0.92
37,0.92
38,0.8
39,0.88
40,0.84
41,1.0
42,0.88
43,0.92
44,0.8
45,0.92
46,0.92
47,0.96
48,0.96
49,0.88
50,0.88
51,0.8
52,0.84
53,0.84
54,0.88
55,0.84
56,0.88
57,0.72
58,0.92
59,0.8
60,0.84
61,0.96
62,0.92
63,0.92
64,0.88
65,0.76
66,0.84
67,0.84
68,0.88
69,0.84
70,0.96
71,0.92
72,0.84
73,0.8
74,0.84
75,0.92
76,0.88
77,0.92
78,0.92
79,0.96
80,0.88
81,0.8
82,0.92
83,0.88
84,0.8
85,0.8
86,0.96
87,0.96
88,0.88
89,1.0
90,0.92
91,0.96
92,0.96
93,0.96
94,0.92
95,0.84
96,0.96
97,0.92
98,0.92
99,0.88
100,0.92
