,0
0,0.68
1,0.96
2,1.0
3,0.92
4,0.92
5,0.96
6,0.96
7,0.96
8,0.88
9,0.88
10,1.0
11,0.96
12,0.92
13,0.96
14,0.92
15,1.0
16,0.96
17,1.0
18,0.88
19,0.92
20,1.0
21,1.0
22,1.0
23,0.96
24,0.84
25,0.96
26,1.0
27,1.0
28,0.92
29,0.92
30,0.84
31,1.0
32,0.92
33,0.84
34,0.96
35,0.84
36,0.96
37,0.96
38,0.96
39,1.0
40,1.0
41,0.92
42,0.96
43,0.92
44,0.96
45,0.88
46,0.96
47,0.96
48,0.92
49,0.96
50,1.0
51,0.96
52,0.92
53,0.96
54,0.8
55,0.92
56,0.96
57,0.92
58,1.0
59,0.92
60,0.88
61,0.96
62,0.92
63,0.96
64,0.96
65,0.92
66,0.96
67,0.88
68,0.92
69,1.0
70,0.92
71,1.0
72,1.0
73,0.96
74,0.92
75,0.96
76,0.96
77,0.88
78,1.0
79,0.88
80,0.96
81,1.0
82,0.96
83,1.0
84,1.0
85,0.92
86,0.92
87,0.88
88,0.96
89,1.0
90,0.96
91,0.96
92,0.96
93,0.96
94,0.96
95,0.92
96,0.96
97,0.96
98,1.0
99,0.96
100,1.0
