,0
0,0.68
1,0.64
2,0.92
3,0.68
4,0.88
5,0.88
6,0.88
7,0.88
8,0.84
9,0.8
10,0.88
11,0.84
12,0.84
13,0.88
14,0.92
15,0.84
16,0.84
17,0.76
18,0.8
19,0.96
20,0.88
21,1.0
22,0.88
23,0.92
24,0.76
25,0.92
26,0.8
27,0.88
28,0.88
29,0.8
30,0.92
31,0.84
32,0.96
33,0.92
34,0.8
35,0.96
36,0.92
37,0.96
38,1.0
39,0.92
40,0.84
41,0.8
42,0.84
43,0.84
44,0.76
45,1.0
46,0.88
47,0.96
48,0.92
49,0.88
50,0.84
51,0.92
52,0.92
53,0.84
54,0.88
55,0.92
56,0.72
57,0.84
58,0.88
59,0.88
60,0.96
61,0.96
62,0.8
63,0.88
64,0.92
65,0.88
66,0.88
67,0.96
68,0.84
69,0.88
70,0.76
71,0.8
72,0.88
73,0.88
74,0.92
75,0.96
76,1.0
77,0.92
78,0.92
79,1.0
80,0.76
81,0.88
82,0.92
83,0.8
84,0.84
85,0.8
86,0.88
87,0.88
88,0.92
89,0.92
90,0.84
91,0.84
92,0.88
93,0.84
94,0.88
95,0.72
96,1.0
97,0.88
98,1.0
99,0.88
100,0.8
