,0
0,0.64
1,0.88
2,0.8
3,0.84
4,0.84
5,0.72
6,0.96
7,0.76
8,0.84
9,0.88
10,0.96
11,1.0
12,0.88
13,0.88
14,0.88
15,0.84
16,0.84
17,1.0
18,0.84
19,1.0
20,0.88
21,0.92
22,0.92
23,0.88
24,0.88
25,0.96
26,0.96
27,0.96
28,0.88
29,0.96
30,0.84
31,0.92
32,0.84
33,0.96
34,0.92
35,0.92
36,0.68
37,0.96
38,0.96
39,0.88
40,0.84
41,0.96
42,0.96
43,0.88
44,0.88
45,0.88
46,0.92
47,0.92
48,0.84
49,0.88
50,0.76
51,0.88
52,0.92
53,0.96
54,0.88
55,0.96
56,0.96
57,0.96
58,0.96
59,0.88
60,0.88
61,0.92
62,0.92
63,1.0
64,0.92
65,0.8
66,1.0
67,0.92
68,0.84
69,1.0
70,0.76
71,0.92
72,0.8
73,0.8
74,0.88
75,0.88
76,0.92
77,0.84
78,0.96
79,0.88
80,0.96
81,0.88
82,0.84
83,0.76
84,0.92
85,0.84
86,0.88
87,0.92
88,0.92
89,0.88
90,0.8
91,0.92
92,0.88
93,0.92
94,0.92
95,0.64
96,0.84
97,0.92
98,0.76
99,0.8
100,0.96
