,0
0,0.64
1,0.8
2,0.8
3,0.72
4,0.8
5,0.72
6,0.92
7,0.84
8,0.84
9,0.8
10,0.84
11,0.84
12,0.92
13,0.88
14,0.92
15,0.84
16,0.88
17,0.76
18,0.96
19,0.88
20,0.84
21,0.84
22,0.96
23,0.92
24,0.92
25,0.76
26,0.92
27,0.88
28,0.92
29,1.0
30,0.84
31,0.92
32,1.0
33,1.0
34,0.92
35,0.92
36,1.0
37,0.96
38,0.88
39,1.0
40,0.96
41,0.84
42,0.88
43,0.96
44,1.0
45,0.88
46,0.92
47,0.84
48,0.96
49,0.88
50,0.88
51,0.92
52,0.88
53,1.0
54,0.76
55,0.92
56,0.96
57,0.88
58,0.88
59,0.92
60,0.88
61,0.88
62,0.92
63,0.96
64,0.88
65,0.92
66,0.76
67,0.84
68,0.96
69,0.84
70,0.8
71,0.92
72,0.76
73,0.92
74,0.96
75,0.92
76,0.88
77,0.92
78,0.96
79,0.88
80,0.88
81,0.96
82,1.0
83,0.84
84,0.88
85,1.0
86,0.92
87,0.92
88,0.88
89,0.96
90,0.96
91,0.84
92,0.92
93,0.84
94,0.96
95,0.92
96,0.92
97,0.96
98,0.96
99,1.0
100,0.92
