,0
0,0.52
1,0.72
2,0.72
3,0.76
4,0.96
5,0.84
6,0.92
7,0.84
8,0.92
9,0.72
10,0.84
11,0.92
12,0.84
13,0.88
14,0.96
15,0.76
16,0.88
17,0.88
18,0.92
19,0.96
20,0.96
21,0.92
22,0.92
23,0.92
24,0.88
25,0.92
26,0.84
27,0.92
28,0.96
29,1.0
30,0.96
31,0.76
32,0.92
33,0.84
34,0.92
35,0.96
36,0.96
37,0.92
38,0.92
39,0.88
40,0.92
41,0.84
42,1.0
43,0.88
44,0.84
45,0.96
46,0.84
47,0.84
48,0.88
49,0.88
50,1.0
51,0.92
52,1.0
53,0.96
54,0.96
55,0.96
56,0.92
57,0.96
58,0.96
59,0.92
60,0.92
61,0.84
62,0.92
63,0.72
64,0.92
65,0.88
66,0.92
67,0.84
68,0.96
69,0.96
70,0.92
71,0.92
72,0.92
73,0.96
74,0.92
75,0.96
76,0.96
77,0.96
78,0.88
79,0.92
80,0.96
81,0.92
82,0.96
83,0.88
84,0.96
85,0.96
86,1.0
87,0.8
88,0.96
89,0.96
90,0.84
91,0.8
92,1.0
93,0.92
94,0.92
95,0.88
96,0.96
97,0.92
98,0.88
99,0.96
100,0.96
