,0
0,0.76
1,0.88
2,0.96
3,0.92
4,0.84
5,1.0
6,1.0
7,1.0
8,0.96
9,0.84
10,1.0
11,0.88
12,0.92
13,0.92
14,0.88
15,0.96
16,0.92
17,0.96
18,0.92
19,1.0
20,0.96
21,0.92
22,0.92
23,0.96
24,0.92
25,0.84
26,0.88
27,1.0
28,0.92
29,0.92
30,0.88
31,0.84
32,0.96
33,1.0
34,0.96
35,1.0
36,0.92
37,0.88
38,0.84
39,1.0
40,0.92
41,0.84
42,0.92
43,0.88
44,0.96
45,1.0
46,0.96
47,0.92
48,0.96
49,0.92
50,0.96
51,0.96
52,0.96
53,0.96
54,0.92
55,0.96
56,0.96
57,0.92
58,0.92
59,0.96
60,0.96
61,1.0
62,1.0
63,0.96
64,0.96
65,1.0
66,1.0
67,0.88
68,0.96
69,0.92
70,1.0
71,0.96
72,0.96
73,0.92
74,0.88
75,0.88
76,0.92
77,0.88
78,0.96
79,0.96
80,1.0
81,0.88
82,0.96
83,0.96
84,0.84
85,1.0
86,1.0
87,0.88
88,1.0
89,0.96
90,0.96
91,0.96
92,0.92
93,1.0
94,0.96
95,0.88
96,0.96
97,1.0
98,1.0
99,0.88
100,1.0
