,0
0,0.64
1,0.88
2,0.96
3,0.92
4,0.84
5,0.84
6,0.96
7,1.0
8,0.84
9,0.84
10,0.92
11,0.92
12,0.96
13,0.96
14,0.84
15,0.96
16,0.96
17,1.0
18,1.0
19,1.0
20,0.92
21,0.88
22,1.0
23,1.0
24,0.88
25,0.88
26,1.0
27,0.96
28,0.96
29,0.96
30,1.0
31,1.0
32,0.96
33,0.92
34,0.8
35,0.96
36,0.96
37,0.96
38,1.0
39,0.92
40,0.96
41,0.92
42,0.96
43,0.92
44,0.92
45,0.92
46,0.92
47,0.92
48,0.84
49,1.0
50,0.96
51,0.92
52,0.96
53,0.92
54,0.96
55,0.96
56,1.0
57,0.92
58,0.92
59,0.96
60,0.92
61,1.0
62,0.92
63,0.96
64,0.96
65,0.92
66,0.92
67,0.96
68,0.92
69,0.92
70,1.0
71,1.0
72,0.92
73,0.96
74,0.84
75,0.96
76,1.0
77,1.0
78,1.0
79,1.0
80,0.92
81,0.92
82,0.96
83,0.96
84,0.96
85,0.92
86,0.84
87,0.96
88,1.0
89,0.8
90,0.96
91,0.92
92,1.0
93,0.96
94,0.92
95,0.92
96,1.0
97,0.92
98,0.88
99,0.88
100,0.96
