,0
0,0.76
1,0.92
2,0.96
3,0.92
4,0.88
5,0.92
6,0.96
7,0.84
8,1.0
9,0.92
10,0.96
11,0.88
12,0.88
13,1.0
14,0.92
15,1.0
16,1.0
17,0.96
18,0.96
19,0.92
20,1.0
21,0.96
22,1.0
23,1.0
24,0.96
25,0.96
26,0.88
27,0.92
28,1.0
29,0.92
30,0.84
31,1.0
32,0.88
33,0.92
34,1.0
35,1.0
36,0.96
37,0.96
38,0.96
39,0.96
40,0.96
41,0.88
42,0.96
43,0.88
44,0.92
45,0.96
46,0.8
47,0.92
48,0.96
49,1.0
50,0.92
51,0.84
52,0.96
53,1.0
54,0.96
55,0.96
56,0.96
57,0.92
58,1.0
59,0.96
60,0.96
61,0.96
62,0.88
63,1.0
64,0.88
65,0.96
66,0.88
67,0.92
68,0.96
69,1.0
70,0.92
71,0.92
72,0.96
73,0.96
74,0.96
75,0.92
76,0.92
77,0.96
78,0.88
79,0.96
80,0.96
81,0.92
82,0.88
83,0.84
84,1.0
85,0.96
86,1.0
87,0.92
88,0.84
89,0.96
90,0.92
91,0.96
92,0.96
93,0.96
94,0.92
95,0.92
96,0.96
97,1.0
98,0.96
99,1.0
100,0.96
