,0
0,0.52
1,0.72
2,0.8
3,0.72
4,0.88
5,0.88
6,0.8
7,0.84
8,0.88
9,0.92
10,0.8
11,0.88
12,0.92
13,0.92
14,0.92
15,0.92
16,0.88
17,0.88
18,0.84
19,0.76
20,0.76
21,0.76
22,0.96
23,0.88
24,0.96
25,0.96
26,0.8
27,0.88
28,1.0
29,0.88
30,0.92
31,0.84
32,0.96
33,0.84
34,0.96
35,0.88
36,1.0
37,0.88
38,0.92
39,0.84
40,1.0
41,0.96
42,0.88
43,0.96
44,0.84
45,0.96
46,0.96
47,0.88
48,0.84
49,0.92
50,0.96
51,0.96
52,0.84
53,0.92
54,0.92
55,0.96
56,0.96
57,1.0
58,0.96
59,0.92
60,0.96
61,1.0
62,0.96
63,0.8
64,0.96
65,0.96
66,0.96
67,0.88
68,0.88
69,0.96
70,0.88
71,0.92
72,0.88
73,0.96
74,0.88
75,0.92
76,0.96
77,0.96
78,1.0
79,1.0
80,0.84
81,0.92
82,0.96
83,0.88
84,0.92
85,1.0
86,0.92
87,0.96
88,1.0
89,0.96
90,0.96
91,0.88
92,0.96
93,0.92
94,0.88
95,1.0
96,1.0
97,1.0
98,0.96
99,0.88
100,1.0
