,0
0,0.36
1,0.64
2,0.6
3,0.88
4,0.68
5,0.68
6,0.4
7,0.8
8,0.52
9,0.48
10,0.8
11,0.76
12,0.72
13,0.72
14,0.52
15,0.68
16,0.6
17,0.76
18,0.6
19,0.64
20,0.84
21,0.52
22,0.76
23,0.64
24,0.76
25,0.72
26,0.64
27,0.68
28,0.72
29,0.68
30,0.56
31,0.56
32,0.72
33,0.72
34,0.6
35,0.72
36,0.8
37,0.56
38,0.52
39,0.64
40,0.68
41,0.8
42,0.84
43,0.6
44,0.68
45,0.72
46,0.6
47,0.52
48,0.6
49,0.68
50,0.76
51,0.4
52,0.48
53,0.4
54,0.68
55,0.68
56,0.68
57,0.64
58,0.56
59,0.48
60,0.68
61,0.64
62,0.6
63,0.64
64,0.64
65,0.72
66,0.52
67,0.64
68,0.76
69,0.68
70,0.68
71,0.68
72,0.68
73,0.8
74,0.72
75,0.72
76,0.56
77,0.64
78,0.76
79,0.64
80,0.72
81,0.52
82,0.64
83,0.76
84,0.68
85,0.6
86,0.64
87,0.76
88,0.6
89,0.6
90,0.68
91,0.64
92,0.84
93,0.72
94,0.8
95,0.76
96,0.68
97,0.6
98,0.8
99,0.64
100,0.72
