,0
0,0.52
1,0.8
2,0.68
3,0.84
4,0.52
5,0.76
6,0.52
7,0.68
8,0.84
9,0.68
10,0.64
11,0.76
12,0.68
13,0.76
14,0.64
15,0.68
16,0.72
17,0.68
18,0.64
19,0.84
20,0.8
21,0.8
22,0.6
23,0.64
24,0.68
25,0.6
26,0.96
27,0.64
28,0.68
29,0.76
30,0.68
31,0.72
32,0.6
33,0.72
34,0.68
35,0.68
36,0.68
37,0.72
38,0.68
39,0.6
40,0.84
41,0.68
42,0.8
43,0.68
44,0.56
45,0.76
46,0.88
47,0.68
48,0.64
49,0.72
50,0.68
51,0.64
52,0.8
53,0.56
54,0.48
55,0.8
56,0.56
57,0.68
58,0.64
59,0.68
60,0.8
61,0.52
62,0.52
63,0.72
64,0.64
65,0.8
66,0.88
67,0.76
68,0.6
69,0.8
70,0.56
71,0.6
72,0.68
73,0.76
74,0.56
75,0.88
76,0.6
77,0.64
78,0.52
79,0.84
80,0.52
81,0.56
82,0.84
83,0.64
84,0.68
85,0.84
86,0.76
87,0.64
88,0.68
89,0.68
90,0.68
91,0.8
92,0.52
93,0.8
94,0.72
95,0.76
96,0.76
97,0.76
98,0.56
99,0.8
100,0.64
