,0
0,0.68
1,0.4
2,0.64
3,0.76
4,0.72
5,0.68
6,0.44
7,0.8
8,0.72
9,0.64
10,0.8
11,0.76
12,0.76
13,0.72
14,0.76
15,0.72
16,0.72
17,0.72
18,0.64
19,0.88
20,0.72
21,0.64
22,0.84
23,0.68
24,0.76
25,0.84
26,0.76
27,0.6
28,0.92
29,0.76
30,0.76
31,0.88
32,0.72
33,0.92
34,0.72
35,0.8
36,0.72
37,0.64
38,0.6
39,0.76
40,0.76
41,0.72
42,0.76
43,0.84
44,0.76
45,0.72
46,0.68
47,0.72
48,0.84
49,0.68
50,0.64
51,0.24
52,0.24
53,0.44
54,0.4
55,0.36
56,0.4
57,0.44
58,0.36
59,0.44
60,0.48
61,0.44
62,0.4
63,0.28
64,0.36
65,0.48
66,0.48
67,0.56
68,0.44
69,0.44
70,0.48
71,0.48
72,0.48
73,0.4
74,0.64
75,0.36
76,0.76
77,0.64
78,0.6
79,0.32
80,0.52
81,0.52
82,0.68
83,0.64
84,0.6
85,0.56
86,0.4
87,0.48
88,0.68
89,0.68
90,0.52
91,0.56
92,0.6
93,0.52
94,0.8
95,0.64
96,0.68
97,0.6
98,0.64
99,0.68
100,0.68
