,0
0,0.4
1,0.72
2,0.84
3,0.68
4,0.76
5,0.64
6,0.72
7,0.8
8,0.68
9,0.6
10,0.72
11,0.72
12,0.8
13,0.76
14,0.72
15,0.72
16,0.72
17,0.6
18,0.68
19,0.64
20,0.56
21,0.68
22,0.68
23,0.68
24,0.64
25,0.48
26,0.76
27,0.44
28,0.68
29,0.68
30,0.72
31,0.8
32,0.68
33,0.56
34,0.72
35,0.64
36,0.52
37,0.8
38,0.56
39,0.8
40,0.44
41,0.72
42,0.76
43,0.64
44,0.68
45,0.6
46,0.84
47,0.76
48,0.88
49,0.76
50,0.6
51,0.4
52,0.28
53,0.32
54,0.4
55,0.28
56,0.32
57,0.36
58,0.4
59,0.44
60,0.48
61,0.56
62,0.48
63,0.56
64,0.48
65,0.44
66,0.6
67,0.48
68,0.52
69,0.56
70,0.6
71,0.6
72,0.72
73,0.76
74,0.72
75,0.68
76,0.84
77,0.64
78,0.8
79,0.68
80,0.72
81,0.8
82,0.76
83,0.8
84,0.8
85,0.72
86,0.84
87,0.84
88,0.84
89,0.68
90,0.88
91,0.88
92,0.8
93,0.88
94,0.96
95,0.84
96,0.8
97,0.92
98,0.88
99,0.96
100,0.92
