,0
0,0.52
1,0.64
2,0.6
3,0.52
4,0.6
5,0.68
6,0.72
7,0.6
8,0.64
9,0.8
10,0.68
11,0.76
12,0.68
13,0.76
14,0.76
15,0.6
16,0.8
17,0.72
18,0.68
19,0.8
20,0.64
21,0.68
22,0.88
23,0.72
24,0.72
25,0.52
26,0.64
27,0.84
28,0.52
29,0.68
30,0.68
31,0.64
32,0.72
33,0.68
34,0.72
35,0.68
36,0.76
37,0.84
38,0.72
39,0.64
40,0.92
41,0.72
42,0.72
43,0.72
44,0.8
45,0.64
46,0.68
47,0.64
48,0.6
49,0.76
50,0.48
51,0.76
52,0.68
53,0.72
54,0.72
55,0.64
56,0.68
57,0.64
58,0.64
59,0.68
60,0.52
61,0.64
62,0.76
63,0.6
64,0.68
65,0.76
66,0.6
67,0.64
68,0.6
69,0.8
70,0.6
71,0.76
72,0.6
73,0.52
74,0.64
75,0.56
76,0.68
77,0.8
78,0.52
79,0.84
80,0.72
81,0.68
82,0.64
83,0.68
84,0.6
85,0.76
86,0.6
87,0.72
88,0.64
89,0.72
90,0.68
91,0.8
92,0.76
93,0.52
94,0.68
95,0.64
96,0.72
97,0.72
98,0.52
99,0.6
100,0.72
