,0
0,0.76
1,0.84
2,0.84
3,0.8
4,0.96
5,0.76
6,0.96
7,0.84
8,0.96
9,0.84
10,0.96
11,0.84
12,1.0
13,0.88
14,0.84
15,0.96
16,0.88
17,0.88
18,0.84
19,0.92
20,0.88
21,0.88
22,0.96
23,0.72
24,0.88
25,0.88
26,0.92
27,0.88
28,0.88
29,0.96
30,0.92
31,0.76
32,0.96
33,0.88
34,0.88
35,0.96
36,0.72
37,0.84
38,0.84
39,0.96
40,0.96
41,0.84
42,0.96
43,0.8
44,0.8
45,0.88
46,0.84
47,0.88
48,1.0
49,0.8
50,0.72
51,0.6
52,0.6
53,0.6
54,0.72
55,0.48
56,0.6
57,0.64
58,0.4
59,0.72
60,0.56
61,0.52
62,0.6
63,0.52
64,0.56
65,0.56
66,0.68
67,0.48
68,0.56
69,0.56
70,0.52
71,0.48
72,0.6
73,0.48
74,0.68
75,0.56
76,0.72
77,0.72
78,0.52
79,0.6
80,0.68
81,0.72
82,0.6
83,0.6
84,0.6
85,0.56
86,0.6
87,0.56
88,0.52
89,0.48
90,0.6
91,0.68
92,0.6
93,0.6
94,0.44
95,0.44
96,0.6
97,0.48
98,0.4
99,0.56
100,0.6
