,0
0,0.56
1,0.68
2,0.68
3,0.56
4,0.72
5,0.92
6,0.84
7,0.76
8,0.88
9,0.72
10,0.76
11,0.76
12,0.68
13,0.8
14,0.88
15,0.76
16,0.72
17,0.76
18,0.8
19,0.84
20,0.84
21,0.84
22,0.72
23,0.76
24,0.68
25,0.76
26,0.76
27,0.88
28,0.76
29,0.84
30,0.8
31,0.72
32,0.88
33,0.84
34,0.8
35,0.76
36,0.88
37,0.92
38,0.84
39,0.64
40,0.92
41,0.76
42,0.72
43,0.96
44,0.88
45,0.8
46,0.8
47,0.92
48,0.8
49,0.84
50,0.6
51,0.68
52,0.72
53,0.6
54,0.52
55,0.68
56,0.56
57,0.76
58,0.52
59,0.48
60,0.6
61,0.64
62,0.76
63,0.72
64,0.76
65,0.72
66,0.6
67,0.68
68,0.48
69,0.44
70,0.68
71,0.56
72,0.76
73,0.6
74,0.64
75,0.52
76,0.72
77,0.76
78,0.56
79,0.52
80,0.68
81,0.64
82,0.6
83,0.8
84,0.56
85,0.6
86,0.56
87,0.52
88,0.72
89,0.6
90,0.68
91,0.52
92,0.56
93,0.6
94,0.4
95,0.44
96,0.72
97,0.52
98,0.72
99,0.8
100,0.76
