,0
0,1.0
1,1.0
2,1.0
3,1.0
4,0.96
5,1.0
6,1.0
7,1.0
8,0.96
9,1.0
10,1.0
11,1.0
12,0.96
13,1.0
14,0.96
15,1.0
16,1.0
17,1.0
18,0.96
19,1.0
20,1.0
21,0.96
22,0.96
23,1.0
24,1.0
25,0.92
26,0.96
27,1.0
28,1.0
29,1.0
30,1.0
31,0.96
32,0.96
33,1.0
34,1.0
35,1.0
36,1.0
37,0.96
38,1.0
39,1.0
40,1.0
41,0.96
42,0.96
43,1.0
44,0.96
45,0.96
46,1.0
47,0.96
48,1.0
49,1.0
50,0.56
51,0.08
52,0.16
53,0.16
54,0.04
55,0.08
56,0.24
57,0.24
58,0.28
59,0.32
60,0.24
61,0.24
62,0.16
63,0.28
64,0.16
65,0.16
66,0.16
67,0.28
68,0.2
69,0.16
70,0.12
71,0.16
72,0.16
73,0.2
74,0.28
75,0.12
76,0.16
77,0.24
78,0.08
79,0.12
80,0.04
81,0.16
82,0.4
83,0.16
84,0.16
85,0.04
86,0.2
87,0.24
88,0.12
89,0.12
90,0.24
91,0.2
92,0.28
93,0.28
94,0.12
95,0.28
96,0.32
97,0.16
98,0.48
99,0.36
100,0.24
