,0
0,0.64
1,0.92
2,0.84
3,0.84
4,0.88
5,0.88
6,0.96
7,0.76
8,0.96
9,0.92
10,0.84
11,0.96
12,0.88
13,0.92
14,0.96
15,0.84
16,0.92
17,0.92
18,0.92
19,0.76
20,0.96
21,0.92
22,0.8
23,1.0
24,0.76
25,0.92
26,0.92
27,0.92
28,0.88
29,0.88
30,0.8
31,0.92
32,0.8
33,0.76
34,0.92
35,0.92
36,0.96
37,0.84
38,0.92
39,0.92
40,0.84
41,0.84
42,0.84
43,0.8
44,0.88
45,0.84
46,0.92
47,0.84
48,0.84
49,0.96
50,0.72
51,0.6
52,0.48
53,0.6
54,0.68
55,0.68
56,0.56
57,0.4
58,0.44
59,0.4
60,0.48
61,0.4
62,0.28
63,0.56
64,0.44
65,0.64
66,0.44
67,0.48
68,0.76
69,0.6
70,0.32
71,0.64
72,0.6
73,0.48
74,0.4
75,0.56
76,0.44
77,0.52
78,0.36
79,0.56
80,0.32
81,0.56
82,0.52
83,0.6
84,0.76
85,0.36
86,0.52
87,0.28
88,0.48
89,0.48
90,0.6
91,0.48
92,0.52
93,0.48
94,0.56
95,0.52
96,0.4
97,0.44
98,0.52
99,0.52
100,0.48
