,0
0,0.56
1,0.56
2,0.6
3,0.8
4,0.76
5,0.72
6,0.68
7,0.8
8,0.64
9,0.56
10,0.68
11,0.72
12,0.52
13,0.68
14,0.88
15,0.8
16,0.64
17,0.8
18,0.64
19,0.68
20,0.6
21,0.56
22,0.64
23,0.8
24,0.52
25,0.68
26,0.76
27,0.84
28,0.76
29,0.68
30,0.64
31,0.68
32,0.76
33,0.64
34,0.6
35,0.52
36,0.52
37,0.88
38,0.64
39,0.68
40,0.68
41,0.64
42,0.76
43,0.76
44,0.76
45,0.8
46,0.76
47,0.68
48,0.8
49,0.72
50,0.48
51,0.56
52,0.64
53,0.52
54,0.64
55,0.64
56,0.68
57,0.64
58,0.56
59,0.88
60,0.8
61,0.68
62,0.6
63,0.88
64,0.72
65,0.76
66,0.8
67,0.72
68,0.64
69,0.8
70,0.72
71,0.72
72,0.52
73,0.64
74,0.84
75,0.8
76,0.56
77,0.6
78,0.6
79,0.64
80,0.56
81,0.6
82,0.64
83,0.76
84,0.64
85,0.72
86,0.76
87,0.72
88,0.6
89,0.8
90,0.64
91,0.64
92,0.68
93,0.64
94,0.72
95,0.76
96,0.64
97,0.56
98,0.56
99,0.6
100,0.72
