,0
0,0.56
1,0.8
2,0.6
3,0.6
4,0.8
5,0.64
6,0.64
7,0.76
8,0.76
9,0.76
10,0.88
11,0.76
12,0.68
13,0.56
14,0.76
15,0.64
16,0.56
17,0.76
18,0.76
19,0.84
20,0.56
21,0.8
22,0.76
23,0.72
24,0.68
25,0.56
26,0.8
27,0.68
28,0.56
29,0.8
30,0.84
31,0.8
32,0.6
33,0.68
34,0.8
35,0.8
36,0.8
37,0.76
38,0.6
39,0.76
40,0.6
41,0.76
42,0.72
43,0.76
44,0.64
45,0.72
46,0.68
47,0.72
48,0.76
49,0.84
50,0.56
51,0.6
52,0.48
53,0.48
54,0.56
55,0.72
56,0.6
57,0.64
58,0.64
59,0.52
60,0.72
61,0.84
62,0.48
63,0.64
64,0.52
65,0.56
66,0.52
67,0.44
68,0.6
69,0.68
70,0.52
71,0.52
72,0.56
73,0.6
74,0.48
75,0.56
76,0.8
77,0.6
78,0.52
79,0.6
80,0.76
81,0.6
82,0.52
83,0.56
84,0.6
85,0.68
86,0.36
87,0.56
88,0.36
89,0.52
90,0.56
91,0.32
92,0.64
93,0.64
94,0.52
95,0.44
96,0.64
97,0.56
98,0.52
99,0.6
100,0.52
