,0
0,0.48
1,0.8
2,0.6
3,0.68
4,0.72
5,0.64
6,0.76
7,0.64
8,0.68
9,0.64
10,0.56
11,0.72
12,0.68
13,0.72
14,0.64
15,0.56
16,0.76
17,0.64
18,0.56
19,0.76
20,0.68
21,0.72
22,0.84
23,0.84
24,0.72
25,0.88
26,0.68
27,0.88
28,0.68
29,0.68
30,0.84
31,0.6
32,0.76
33,0.64
34,0.6
35,0.68
36,0.68
37,0.64
38,0.68
39,0.8
40,0.76
41,0.68
42,0.72
43,0.72
44,0.64
45,0.68
46,0.72
47,0.8
48,0.72
49,0.68
50,0.84
51,0.68
52,0.76
53,0.64
54,0.8
55,0.56
56,0.52
57,0.72
58,0.68
59,0.52
60,0.76
61,0.6
62,0.68
63,0.72
64,0.68
65,0.8
66,0.68
67,0.64
68,0.72
69,0.52
70,0.6
71,0.64
72,0.6
73,0.72
74,0.68
75,0.6
76,0.84
77,0.68
78,0.68
79,0.52
80,0.64
81,0.72
82,0.76
83,0.64
84,0.6
85,0.8
86,0.52
87,0.68
88,0.68
89,0.68
90,0.72
91,0.64
92,0.68
93,0.64
94,0.56
95,0.68
96,0.76
97,0.6
98,0.6
99,0.6
100,0.72
